1750,8.719363636363639,277.147
1751,7.9761428571428565,277.188
1752,5.7798333333333325,277.229
1753,8.388083333333332,277.263
1754,8.469333333333335,277.304
1755,8.355583333333334,277.351
1756,8.849583333333333,277.389
1757,9.022,277.442
1758,6.7435833333333335,277.489
1759,7.985083333333333,277.54
1760,7.185166666666667,277.605
1761,8.772499999999999,277.664
1762,8.606500000000002,277.732
1763,7.496749999999999,277.796
1764,8.400333333333332,277.859
1765,8.251916666666666,277.912999999787
1766,8.405666666666667,277.957999998298
1767,8.2215,278.016999996594
1768,6.781333333333333,278.077999994892
1769,7.694583333333334,278.134999993189
1770,7.691916666666667,278.193999991486
1771,7.8531666666666675,278.269999989783
1772,8.1935,278.333999988079
1773,8.2215,278.411999986376
1774,8.772166666666665,278.490999984675
1775,9.183083333333334,278.585999982971
1776,8.304,278.682999981268
1777,8.25625,278.773999979565
1778,8.54225,278.865999977863
1779,8.98325,278.95899997616
1780,9.432916666666667,279.053999974458
1781,8.102583333333332,279.144999972755
1782,7.901249999999998,279.242999971051
1783,7.680833333333333,279.339999969348
1784,7.862000000000001,279.433999967646
1785,7.3629999999999995,279.531999965944
1786,8.258166666666666,279.628999964241
1787,8.031833333333333,279.728999962537
1788,8.447166666666668,279.830999960833
1789,8.334166666666667,279.932999959132
1790,7.982333333333333,280.036999957428
1791,8.23425,280.140999955726
1792,8.089,280.240999954022
1793,8.229166666666666,280.331999952321
1794,8.526000000000002,280.414999950616
1795,8.350333333333333,280.491999948915
1796,8.270999999999999,280.554999947211
1797,8.510583333333335,280.622999945507
1798,8.670250000000001,280.681999943804
1799,8.505749999999999,280.752999942104
1800,8.484250000000001,280.8339999404
1801,8.589666666666668,280.918999938696
1802,8.578166666666666,280.993999936993
1803,8.503,281.072999935291
1804,8.844833333333334,281.156999933588
1805,8.56275,281.233999931885
1806,8.434083333333334,281.321999930183
1807,8.281416666666665,281.408999928479
1808,7.626833333333333,281.495999926777
1809,7.076416666666667,281.565999925074
1810,6.922666666666667,281.647999923371
1811,6.859500000000001,281.717999921667
1812,7.046250000000001,281.789999919965
1813,7.7399166666666686,281.857999918263
1814,7.59175,281.93099991656
1815,7.239333333333334,281.991999914857
1816,6.9375,282.058999913154
1817,6.975666666666668,282.12699991145
1818,7.828916666666667,282.199999909749
1819,7.3691666666666675,282.271999908046
1820,7.616249999999998,282.345999906342
1821,8.090083333333332,282.414999904639
1822,8.188333333333334,282.476999902936
1823,7.718666666666665,282.539999901233
1824,8.547166666666667,282.617999899531
1825,8.389333333333333,282.675999897828
1826,8.356583333333335,282.692999896124
1827,8.80875,282.692999894421
1828,8.165333333333335,282.707999892719
1829,7.941833333333332,282.760999891016
1830,8.51675,282.824999889315
1831,7.639166666666667,282.890999887612
1832,7.450166666666667,282.921999885907
1833,8.013000000000002,282.965999884207
1834,8.14675,283.027999882501
1835,7.392499999999999,283.0859998808
1836,7.695833333333333,283.148999879096
1837,7.3756666666666675,283.197999877395
1838,7.514916666666665,283.252999875691
1839,7.632249999999999,283.310999873987
1840,7.796250000000001,283.381999872284
1841,7.688166666666667,283.466999870581
1842,8.02275,283.527999868879
1843,8.173666666666668,283.565999867176
1844,7.646333333333334,283.608999865475
1845,7.851166666666668,283.724999863769
1846,8.55275,283.846999862067
1847,8.086,283.935999860366
1848,7.979500000000001,284.067999858662
1849,7.984416666666667,284.206999856957
1850,7.900666666666666,284.316999854786
1851,8.178583333333332,284.450999849332
1852,8.100166666666667,284.597999840503
1853,8.041833333333333,284.730999828568
1854,8.2105,284.845999805949
1855,8.110749999999998,284.940999795651
1856,7.995916666666666,285.048999782585
1857,7.758166666666668,285.20399977284
1858,8.10025,285.368999765324
1859,8.252,285.54499975018
1860,7.960833333333333,285.73899972727
1861,7.846500000000002,285.932999712095
1862,7.558583333333334,286.099999702022
1863,8.111833333333333,286.270999683975
1864,7.983583333333335,286.441999662368
1865,8.177833333333334,286.613999643223
1866,8.292166666666665,286.780999627782
1867,8.436333333333334,286.954999606091
1868,8.247916666666667,287.104999589739
1869,8.432083333333333,287.224999569047
1870,8.201333333333332,287.354999554298
1871,8.115083333333333,287.493999528791
1872,8.193833333333332,287.663999490614
1873,8.351083333333333,287.859999466552
1874,8.4335,288.060999474767
1875,7.859583333333334,288.29099944873
1876,8.080083333333333,288.51999943517
1877,8.539583333333333,288.751999423484
1878,8.82975,288.992999412669
1879,8.165833333333333,289.220999376783
1880,8.118749999999999,289.469999320198
1881,8.270916666666666,289.736999291098
1882,8.128916666666667,290.018999256594
1883,7.976916666666667,290.262999219848
1884,7.773666666666668,290.511999204707
1885,7.919666666666668,290.796999194397
1886,7.954499999999999,291.099999177286
1887,7.914916666666667,291.41399913878
1888,8.0905,291.762999076226
1889,8.318999999999999,292.11299905472
1890,7.971666666666667,292.457998994675
1891,8.019333333333334,292.815998952761
1892,8.065833333333332,293.166998939368
1893,8.05675,293.47699893819
1894,8.161,293.790998906272
1895,8.147,294.07899885431
1896,8.214916666666666,294.364998814724
1897,8.293333333333335,294.645998765603
1898,8.177999999999999,294.953998697529
1899,8.396333333333333,295.29999857844
1900,8.501583333333333,295.674998441674
1901,8.541916666666665,296.00699796647
1902,8.304416666666667,296.324997426966
1903,8.220166666666668,296.65399683721
1904,8.090916666666667,296.953996304816
1905,8.225166666666665,297.288995727878
1906,8.379083333333332,297.661995136884
1907,7.947166666666667,298.097994484458
1908,8.186083333333334,298.517994006017
1909,8.17825,298.935993455404
1910,8.223,299.376992880373
1911,8.177000000000001,299.828992337281
1912,8.165416666666667,300.352991748678
